Date,Store,Location,Product,Category,Units Sold,Unit Price,Total Sales
2024-03-30,Brew Haven,Los Angeles,Croissant,Bakery,92,3.0,276.0
2024-03-30,Brew Haven,Los Angeles,Espresso,Beverage,14,3.0,42.0
2024-03-30,Brew Haven,Los Angeles,Cold Brew,Beverage,92,4.0,368.0
2024-03-30,Brew Haven,Los Angeles,Espresso,Beverage,25,3.0,75.0
2024-03-30,Brew Haven,Los Angeles,Croissant,Bakery,95,3.0,285.0
2024-03-30,Brew Haven,Los Angeles,Cold Brew,Beverage,37,4.0,148.0
2024-03-30,Brew Haven,Los Angeles,Cold Brew,Beverage,52,4.0,208.0
2024-03-30,Brew Haven,Los Angeles,Cold Brew,Beverage,50,4.0,200.0
2024-03-30,Brew Haven,Los Angeles,Muffin,Bakery,65,2.5,162.5
2024-03-30,Daily Grind,Chicago,Espresso,Beverage,52,3.0,156.0
2024-03-30,Daily Grind,Chicago,Muffin,Bakery,95,2.5,237.5
2024-03-30,Daily Grind,Chicago,Muffin,Bakery,13,2.5,32.5
2024-03-30,Daily Grind,Chicago,Latte,Beverage,32,4.5,144.0
2024-03-30,Daily Grind,Chicago,Bagel,Bakery,79,2.0,158.0
2024-03-30,Daily Grind,Chicago,Bagel,Bakery,57,2.0,114.0
2024-03-30,Daily Grind,Chicago,Latte,Beverage,32,4.5,144.0
2024-03-30,Daily Grind,Chicago,Espresso,Beverage,11,3.0,33.0
2024-03-30,Mocha Magic,San Francisco,Latte,Beverage,18,4.5,81.0
2024-03-30,Mocha Magic,San Francisco,Espresso,Beverage,24,3.0,72.0
2024-03-30,Mocha Magic,San Francisco,Muffin,Bakery,43,2.5,107.5
2024-03-30,Mocha Magic,San Francisco,Bagel,Bakery,20,2.0,40.0
2024-03-30,Mocha Magic,San Francisco,Cold Brew,Beverage,50,4.0,200.0
2024-03-30,Mocha Magic,San Francisco,Espresso,Beverage,73,3.0,219.0
2024-03-30,Mocha Magic,San Francisco,Espresso,Beverage,85,3.0,255.0
2024-03-30,Mocha Magic,San Francisco,Muffin,Bakery,88,2.5,220.0
2024-03-30,Mocha Magic,San Francisco,Croissant,Bakery,16,3.0,48.0
2024-03-30,Mocha Magic,San Francisco,Espresso,Beverage,89,3.0,267.0
2024-03-31,Central Perk,New York,Espresso,Beverage,42,3.0,126.0
2024-03-31,Central Perk,New York,Bagel,Bakery,98,2.0,196.0
2024-03-31,Central Perk,New York,Bagel,Bakery,31,2.0,62.0
2024-03-31,Central Perk,New York,Latte,Beverage,42,4.5,189.0
2024-03-31,Central Perk,New York,Bagel,Bakery,55,2.0,110.0
2024-03-31,Central Perk,New York,Bagel,Bakery,96,2.0,192.0
2024-03-31,Central Perk,New York,Latte,Beverage,22,4.5,99.0
2024-03-31,Central Perk,New York,Cold Brew,Beverage,28,4.0,112.0
2024-03-31,Central Perk,New York,Latte,Beverage,77,4.5,346.5
2024-03-31,Brew Haven,Los Angeles,Muffin,Bakery,11,2.5,27.5
2024-03-31,Brew Haven,Los Angeles,Latte,Beverage,92,4.5,414.0
2024-03-31,Brew Haven,Los Angeles,Cold Brew,Beverage,79,4.0,316.0
2024-03-31,Brew Haven,Los Angeles,Latte,Beverage,72,4.5,324.0
2024-03-31,Brew Haven,Los Angeles,Latte,Beverage,56,4.5,252.0
2024-03-31,Brew Haven,Los Angeles,Bagel,Bakery,72,2.0,144.0
2024-03-31,Daily Grind,Chicago,Espresso,Beverage,48,3.0,144.0
2024-03-31,Daily Grind,Chicago,Cold Brew,Beverage,75,4.0,300.0
2024-03-31,Daily Grind,Chicago,Espresso,Beverage,19,3.0,57.0
2024-03-31,Daily Grind,Chicago,Latte,Beverage,30,4.5,135.0
2024-03-31,Daily Grind,Chicago,Cold Brew,Beverage,37,4.0,148.0
2024-03-31,Mocha Magic,San Francisco,Croissant,Bakery,91,3.0,273.0
2024-03-31,Mocha Magic,San Francisco,Espresso,Beverage,58,3.0,174.0
2024-03-31,Mocha Magic,San Francisco,Espresso,Beverage,18,3.0,54.0
2024-03-31,Mocha Magic,San Francisco,Croissant,Bakery,39,3.0,117.0
2024-03-31,Mocha Magic,San Francisco,Latte,Beverage,36,4.5,162.0
2024-03-31,Mocha Magic,San Francisco,Bagel,Bakery,54,2.0,108.0
2024-03-31,Mocha Magic,San Francisco,Latte,Beverage,19,4.5,85.5
2024-03-31,Mocha Magic,San Francisco,Espresso,Beverage,90,3.0,270.0
2024-04-01,Central Perk,New York,Espresso,Beverage,90,3.0,270.0
2024-04-01,Central Perk,New York,Cold Brew,Beverage,82,4.0,328.0
2024-04-01,Central Perk,New York,Croissant,Bakery,72,3.0,216.0
2024-04-01,Central Perk,New York,Bagel,Bakery,50,2.0,100.0
2024-04-01,Central Perk,New York,Croissant,Bakery,18,3.0,54.0
2024-04-01,Central Perk,New York,Cold Brew,Beverage,64,4.0,256.0
2024-04-01,Central Perk,New York,Croissant,Bakery,68,3.0,204.0
2024-04-01,Central Perk,New York,Cold Brew,Beverage,61,4.0,244.0
2024-04-01,Central Perk,New York,Bagel,Bakery,47,2.0,94.0
2024-04-01,Brew Haven,Los Angeles,Latte,Beverage,55,4.5,247.5
2024-04-01,Brew Haven,Los Angeles,Croissant,Bakery,94,3.0,282.0
2024-04-01,Brew Haven,Los Angeles,Cold Brew,Beverage,76,4.0,304.0
2024-04-01,Brew Haven,Los Angeles,Latte,Beverage,24,4.5,108.0
2024-04-01,Brew Haven,Los Angeles,Cold Brew,Beverage,53,4.0,212.0
2024-04-01,Daily Grind,Chicago,Latte,Beverage,39,4.5,175.5
2024-04-01,Daily Grind,Chicago,Muffin,Bakery,72,2.5,180.0
2024-04-01,Daily Grind,Chicago,Espresso,Beverage,70,3.0,210.0
2024-04-01,Daily Grind,Chicago,Latte,Beverage,53,4.5,238.5
2024-04-01,Daily Grind,Chicago,Muffin,Bakery,46,2.5,115.0
2024-04-01,Daily Grind,Chicago,Muffin,Bakery,38,2.5,95.0
2024-04-01,Daily Grind,Chicago,Croissant,Bakery,98,3.0,294.0
2024-04-01,Daily Grind,Chicago,Espresso,Beverage,86,3.0,258.0
2024-04-01,Daily Grind,Chicago,Cold Brew,Beverage,62,4.0,248.0
2024-04-01,Daily Grind,Chicago,Bagel,Bakery,45,2.0,90.0
2024-04-01,Mocha Magic,San Francisco,Muffin,Bakery,61,2.5,152.5
2024-04-01,Mocha Magic,San Francisco,Croissant,Bakery,43,3.0,129.0
2024-04-01,Mocha Magic,San Francisco,Cold Brew,Beverage,55,4.0,220.0
2024-04-01,Mocha Magic,San Francisco,Latte,Beverage,31,4.5,139.5
2024-04-01,Mocha Magic,San Francisco,Cold Brew,Beverage,59,4.0,236.0
2024-04-01,Mocha Magic,San Francisco,Latte,Beverage,70,4.5,315.0
2024-04-02,Central Perk,New York,Croissant,Bakery,51,3.0,153.0
2024-04-02,Central Perk,New York,Cold Brew,Beverage,74,4.0,296.0
2024-04-02,Central Perk,New York,Muffin,Bakery,37,2.5,92.5
2024-04-02,Central Perk,New York,Bagel,Bakery,59,2.0,118.0
2024-04-02,Central Perk,New York,Muffin,Bakery,65,2.5,162.5
2024-04-02,Central Perk,New York,Bagel,Bakery,43,2.0,86.0
2024-04-02,Central Perk,New York,Latte,Beverage,95,4.5,427.5
2024-04-02,Central Perk,New York,Cold Brew,Beverage,94,4.0,376.0
2024-04-02,Brew Haven,Los Angeles,Muffin,Bakery,63,2.5,157.5
2024-04-02,Brew Haven,Los Angeles,Cold Brew,Beverage,91,4.0,364.0
2024-04-02,Brew Haven,Los Angeles,Bagel,Bakery,10,2.0,20.0
2024-04-02,Brew Haven,Los Angeles,Espresso,Beverage,81,3.0,243.0
2024-04-02,Brew Haven,Los Angeles,Latte,Beverage,72,4.5,324.0
2024-04-02,Daily Grind,Chicago,Latte,Beverage,72,4.5,324.0
2024-04-02,Daily Grind,Chicago,Espresso,Beverage,17,3.0,51.0
2024-04-02,Daily Grind,Chicago,Muffin,Bakery,95,2.5,237.5
2024-04-02,Daily Grind,Chicago,Latte,Beverage,20,4.5,90.0
2024-04-02,Daily Grind,Chicago,Croissant,Bakery,26,3.0,78.0
2024-04-02,Daily Grind,Chicago,Espresso,Beverage,63,3.0,189.0
2024-04-02,Daily Grind,Chicago,Espresso,Beverage,55,3.0,165.0
2024-04-02,Daily Grind,Chicago,Bagel,Bakery,45,2.0,90.0
2024-04-02,Daily Grind,Chicago,Bagel,Bakery,99,2.0,198.0
2024-04-02,Daily Grind,Chicago,Latte,Beverage,43,4.5,193.5
2024-04-02,Mocha Magic,San Francisco,Bagel,Bakery,32,2.0,64.0
2024-04-02,Mocha Magic,San Francisco,Espresso,Beverage,49,3.0,147.0
2024-04-02,Mocha Magic,San Francisco,Croissant,Bakery,63,3.0,189.0
2024-04-02,Mocha Magic,San Francisco,Cold Brew,Beverage,32,4.0,128.0
2024-04-02,Mocha Magic,San Francisco,Espresso,Beverage,48,3.0,144.0
2024-04-02,Mocha Magic,San Francisco,Bagel,Bakery,16,2.0,32.0
2024-04-02,Mocha Magic,San Francisco,Muffin,Bakery,100,2.5,250.0
2024-04-03,Central Perk,New York,Croissant,Bakery,27,3.0,81.0
2024-04-03,Central Perk,New York,Bagel,Bakery,33,2.0,66.0
2024-04-03,Central Perk,New York,Cold Brew,Beverage,42,4.0,168.0
2024-04-03,Central Perk,New York,Latte,Beverage,93,4.5,418.5
2024-04-03,Central Perk,New York,Espresso,Beverage,63,3.0,189.0
2024-04-03,Central Perk,New York,Latte,Beverage,55,4.5,247.5
2024-04-03,Central Perk,New York,Muffin,Bakery,21,2.5,52.5
2024-04-03,Central Perk,New York,Espresso,Beverage,98,3.0,294.0
2024-04-03,Brew Haven,Los Angeles,Muffin,Bakery,21,2.5,52.5
2024-04-03,Brew Haven,Los Angeles,Bagel,Bakery,38,2.0,76.0
2024-04-03,Brew Haven,Los Angeles,Latte,Beverage,40,4.5,180.0
2024-04-03,Brew Haven,Los Angeles,Latte,Beverage,31,4.5,139.5
2024-04-03,Brew Haven,Los Angeles,Croissant,Bakery,83,3.0,249.0
2024-04-03,Brew Haven,Los Angeles,Cold Brew,Beverage,30,4.0,120.0
2024-04-03,Brew Haven,Los Angeles,Croissant,Bakery,24,3.0,72.0
2024-04-03,Brew Haven,Los Angeles,Muffin,Bakery,24,2.5,60.0
2024-04-03,Brew Haven,Los Angeles,Croissant,Bakery,85,3.0,255.0
2024-04-03,Daily Grind,Chicago,Latte,Beverage,17,4.5,76.5
2024-04-03,Daily Grind,Chicago,Muffin,Bakery,53,2.5,132.5
2024-04-03,Daily Grind,Chicago,Croissant,Bakery,41,3.0,123.0
2024-04-03,Daily Grind,Chicago,Croissant,Bakery,29,3.0,87.0
2024-04-03,Daily Grind,Chicago,Latte,Beverage,28,4.5,126.0
2024-04-03,Mocha Magic,San Francisco,Muffin,Bakery,10,2.5,25.0
2024-04-03,Mocha Magic,San Francisco,Espresso,Beverage,25,3.0,75.0
2024-04-03,Mocha Magic,San Francisco,Croissant,Bakery,87,3.0,261.0
2024-04-03,Mocha Magic,San Francisco,Bagel,Bakery,41,2.0,82.0
2024-04-03,Mocha Magic,San Francisco,Muffin,Bakery,31,2.5,77.5
2024-04-04,Central Perk,New York,Muffin,Bakery,24,2.5,60.0
2024-04-04,Central Perk,New York,Muffin,Bakery,82,2.5,205.0
2024-04-04,Central Perk,New York,Muffin,Bakery,92,2.5,230.0
2024-04-04,Central Perk,New York,Cold Brew,Beverage,100,4.0,400.0
2024-04-04,Central Perk,New York,Bagel,Bakery,38,2.0,76.0
2024-04-04,Central Perk,New York,Latte,Beverage,52,4.5,234.0
2024-04-04,Central Perk,New York,Bagel,Bakery,76,2.0,152.0
2024-04-04,Central Perk,New York,Bagel,Bakery,34,2.0,68.0
2024-04-04,Brew Haven,Los Angeles,Cold Brew,Beverage,32,4.0,128.0
2024-04-04,Brew Haven,Los Angeles,Latte,Beverage,80,4.5,360.0
2024-04-04,Brew Haven,Los Angeles,Cold Brew,Beverage,10,4.0,40.0
2024-04-04,Brew Haven,Los Angeles,Bagel,Bakery,21,2.0,42.0
2024-04-04,Brew Haven,Los Angeles,Muffin,Bakery,93,2.5,232.5
2024-04-04,Brew Haven,Los Angeles,Espresso,Beverage,45,3.0,135.0
2024-04-04,Brew Haven,Los Angeles,Latte,Beverage,57,4.5,256.5
2024-04-04,Brew Haven,Los Angeles,Bagel,Bakery,70,2.0,140.0
2024-04-04,Brew Haven,Los Angeles,Croissant,Bakery,50,3.0,150.0
2024-04-04,Daily Grind,Chicago,Croissant,Bakery,66,3.0,198.0
2024-04-04,Daily Grind,Chicago,Croissant,Bakery,36,3.0,108.0
2024-04-04,Daily Grind,Chicago,Muffin,Bakery,98,2.5,245.0
2024-04-04,Daily Grind,Chicago,Bagel,Bakery,47,2.0,94.0
2024-04-04,Daily Grind,Chicago,Espresso,Beverage,32,3.0,96.0
2024-04-04,Daily Grind,Chicago,Bagel,Bakery,22,2.0,44.0
2024-04-04,Daily Grind,Chicago,Espresso,Beverage,98,3.0,294.0
2024-04-04,Daily Grind,Chicago,Bagel,Bakery,51,2.0,102.0
2024-04-04,Daily Grind,Chicago,Croissant,Bakery,43,3.0,129.0
2024-04-04,Mocha Magic,San Francisco,Croissant,Bakery,19,3.0,57.0
2024-04-04,Mocha Magic,San Francisco,Cold Brew,Beverage,17,4.0,68.0
2024-04-04,Mocha Magic,San Francisco,Croissant,Bakery,100,3.0,300.0
2024-04-04,Mocha Magic,San Francisco,Bagel,Bakery,70,2.0,140.0
2024-04-04,Mocha Magic,San Francisco,Espresso,Beverage,41,3.0,123.0
2024-04-04,Mocha Magic,San Francisco,Muffin,Bakery,65,2.5,162.5
2024-04-04,Mocha Magic,San Francisco,Bagel,Bakery,19,2.0,38.0
2024-04-04,Mocha Magic,San Francisco,Latte,Beverage,43,4.5,193.5
2024-04-05,Central Perk,New York,Bagel,Bakery,43,2.0,86.0
2024-04-05,Central Perk,New York,Latte,Beverage,24,4.5,108.0
2024-04-05,Central Perk,New York,Croissant,Bakery,54,3.0,162.0
2024-04-05,Central Perk,New York,Croissant,Bakery,19,3.0,57.0
2024-04-05,Central Perk,New York,Latte,Beverage,23,4.5,103.5
2024-04-05,Central Perk,New York,Bagel,Bakery,32,2.0,64.0
2024-04-05,Central Perk,New York,Latte,Beverage,56,4.5,252.0
2024-04-05,Central Perk,New York,Muffin,Bakery,55,2.5,137.5
2024-04-05,Central Perk,New York,Cold Brew,Beverage,13,4.0,52.0
2024-04-05,Central Perk,New York,Cold Brew,Beverage,62,4.0,248.0
2024-04-05,Brew Haven,Los Angeles,Espresso,Beverage,66,3.0,198.0
2024-04-05,Brew Haven,Los Angeles,Bagel,Bakery,45,2.0,90.0
2024-04-05,Brew Haven,Los Angeles,Croissant,Bakery,19,3.0,57.0
2024-04-05,Brew Haven,Los Angeles,Espresso,Beverage,25,3.0,75.0
2024-04-05,Brew Haven,Los Angeles,Croissant,Bakery,75,3.0,225.0
2024-04-05,Brew Haven,Los Angeles,Muffin,Bakery,96,2.5,240.0
2024-04-05,Brew Haven,Los Angeles,Muffin,Bakery,59,2.5,147.5
2024-04-05,Brew Haven,Los Angeles,Cold Brew,Beverage,35,4.0,140.0
2024-04-05,Brew Haven,Los Angeles,Bagel,Bakery,91,2.0,182.0
2024-04-05,Daily Grind,Chicago,Latte,Beverage,28,4.5,126.0
2024-04-05,Daily Grind,Chicago,Croissant,Bakery,45,3.0,135.0
2024-04-05,Daily Grind,Chicago,Muffin,Bakery,40,2.5,100.0
2024-04-05,Daily Grind,Chicago,Latte,Beverage,31,4.5,139.5
2024-04-05,Daily Grind,Chicago,Croissant,Bakery,100,3.0,300.0
2024-04-05,Daily Grind,Chicago,Latte,Beverage,94,4.5,423.0
2024-04-05,Daily Grind,Chicago,Latte,Beverage,84,4.5,378.0
2024-04-05,Daily Grind,Chicago,Muffin,Bakery,12,2.5,30.0
2024-04-05,Daily Grind,Chicago,Latte,Beverage,74,4.5,333.0
2024-04-05,Mocha Magic,San Francisco,Muffin,Bakery,75,2.5,187.5
2024-04-05,Mocha Magic,San Francisco,Cold Brew,Beverage,51,4.0,204.0
2024-04-05,Mocha Magic,San Francisco,Cold Brew,Beverage,41,4.0,164.0
2024-04-05,Mocha Magic,San Francisco,Croissant,Bakery,32,3.0,96.0
2024-04-05,Mocha Magic,San Francisco,Latte,Beverage,54,4.5,243.0
2024-04-05,Mocha Magic,San Francisco,Croissant,Bakery,90,3.0,270.0
2024-04-05,Mocha Magic,San Francisco,Muffin,Bakery,55,2.5,137.5
2024-04-05,Mocha Magic,San Francisco,Latte,Beverage,34,4.5,153.0
2024-04-06,Central Perk,New York,Cold Brew,Beverage,77,4.0,308.0
2024-04-06,Central Perk,New York,Espresso,Beverage,51,3.0,153.0
2024-04-06,Central Perk,New York,Croissant,Bakery,40,3.0,120.0
2024-04-06,Central Perk,New York,Cold Brew,Beverage,51,4.0,204.0
2024-04-06,Central Perk,New York,Latte,Beverage,98,4.5,441.0
2024-04-06,Central Perk,New York,Croissant,Bakery,72,3.0,216.0
2024-04-06,Central Perk,New York,Espresso,Beverage,75,3.0,225.0
2024-04-06,Brew Haven,Los Angeles,Bagel,Bakery,27,2.0,54.0
2024-04-06,Brew Haven,Los Angeles,Latte,Beverage,80,4.5,360.0
2024-04-06,Brew Haven,Los Angeles,Croissant,Bakery,87,3.0,261.0
2024-04-06,Brew Haven,Los Angeles,Muffin,Bakery,40,2.5,100.0
2024-04-06,Brew Haven,Los Angeles,Cold Brew,Beverage,28,4.0,112.0
2024-04-06,Brew Haven,Los Angeles,Croissant,Bakery,23,3.0,69.0
2024-04-06,Daily Grind,Chicago,Muffin,Bakery,86,2.5,215.0
2024-04-06,Daily Grind,Chicago,Bagel,Bakery,70,2.0,140.0
2024-04-06,Daily Grind,Chicago,Muffin,Bakery,72,2.5,180.0
2024-04-06,Daily Grind,Chicago,Croissant,Bakery,25,3.0,75.0
2024-04-06,Daily Grind,Chicago,Muffin,Bakery,50,2.5,125.0
2024-04-06,Daily Grind,Chicago,Bagel,Bakery,63,2.0,126.0
2024-04-06,Mocha Magic,San Francisco,Croissant,Bakery,33,3.0,99.0
2024-04-06,Mocha Magic,San Francisco,Muffin,Bakery,81,2.5,202.5
2024-04-06,Mocha Magic,San Francisco,Cold Brew,Beverage,34,4.0,136.0
2024-04-06,Mocha Magic,San Francisco,Muffin,Bakery,36,2.5,90.0
2024-04-06,Mocha Magic,San Francisco,Muffin,Bakery,26,2.5,65.0
2024-04-06,Mocha Magic,San Francisco,Latte,Beverage,55,4.5,247.5
2024-04-06,Mocha Magic,San Francisco,Bagel,Bakery,42,2.0,84.0
2024-04-06,Mocha Magic,San Francisco,Bagel,Bakery,89,2.0,178.0
2024-04-06,Mocha Magic,San Francisco,Latte,Beverage,95,4.5,427.5
2024-04-06,Mocha Magic,San Francisco,Latte,Beverage,69,4.5,310.5
2024-04-07,Central Perk,New York,Croissant,Bakery,29,3.0,87.0
2024-04-07,Central Perk,New York,Espresso,Beverage,17,3.0,51.0
2024-04-07,Central Perk,New York,Cold Brew,Beverage,74,4.0,296.0
2024-04-07,Central Perk,New York,Cold Brew,Beverage,93,4.0,372.0
2024-04-07,Central Perk,New York,Bagel,Bakery,72,2.0,144.0
2024-04-07,Central Perk,New York,Croissant,Bakery,65,3.0,195.0
2024-04-07,Central Perk,New York,Bagel,Bakery,39,2.0,78.0
2024-04-07,Central Perk,New York,Croissant,Bakery,63,3.0,189.0
2024-04-07,Brew Haven,Los Angeles,Croissant,Bakery,25,3.0,75.0
2024-04-07,Brew Haven,Los Angeles,Croissant,Bakery,82,3.0,246.0
2024-04-07,Brew Haven,Los Angeles,Latte,Beverage,41,4.5,184.5
2024-04-07,Brew Haven,Los Angeles,Latte,Beverage,95,4.5,427.5
2024-04-07,Brew Haven,Los Angeles,Croissant,Bakery,86,3.0,258.0
2024-04-07,Daily Grind,Chicago,Bagel,Bakery,79,2.0,158.0
2024-04-07,Daily Grind,Chicago,Latte,Beverage,99,4.5,445.5
2024-04-07,Daily Grind,Chicago,Cold Brew,Beverage,45,4.0,180.0
2024-04-07,Daily Grind,Chicago,Bagel,Bakery,14,2.0,28.0
2024-04-07,Daily Grind,Chicago,Bagel,Bakery,21,2.0,42.0
2024-04-07,Daily Grind,Chicago,Bagel,Bakery,98,2.0,196.0
2024-04-07,Daily Grind,Chicago,Croissant,Bakery,68,3.0,204.0
2024-04-07,Daily Grind,Chicago,Latte,Beverage,23,4.5,103.5
2024-04-07,Mocha Magic,San Francisco,Bagel,Bakery,45,2.0,90.0
2024-04-07,Mocha Magic,San Francisco,Bagel,Bakery,75,2.0,150.0
2024-04-07,Mocha Magic,San Francisco,Cold Brew,Beverage,86,4.0,344.0
2024-04-07,Mocha Magic,San Francisco,Muffin,Bakery,72,2.5,180.0
2024-04-07,Mocha Magic,San Francisco,Muffin,Bakery,84,2.5,210.0
2024-04-07,Mocha Magic,San Francisco,Croissant,Bakery,56,3.0,168.0
2024-04-07,Mocha Magic,San Francisco,Espresso,Beverage,37,3.0,111.0
2024-04-08,Central Perk,New York,Latte,Beverage,98,4.5,441.0
2024-04-08,Central Perk,New York,Croissant,Bakery,84,3.0,252.0
2024-04-08,Central Perk,New York,Espresso,Beverage,12,3.0,36.0
2024-04-08,Central Perk,New York,Croissant,Bakery,88,3.0,264.0
2024-04-08,Central Perk,New York,Espresso,Beverage,62,3.0,186.0
2024-04-08,Central Perk,New York,Croissant,Bakery,71,3.0,213.0
2024-04-08,Central Perk,New York,Croissant,Bakery,85,3.0,255.0
2024-04-08,Central Perk,New York,Latte,Beverage,87,4.5,391.5
2024-04-08,Central Perk,New York,Muffin,Bakery,25,2.5,62.5
2024-04-08,Central Perk,New York,Espresso,Beverage,72,3.0,216.0
2024-04-08,Brew Haven,Los Angeles,Croissant,Bakery,100,3.0,300.0
2024-04-08,Brew Haven,Los Angeles,Muffin,Bakery,96,2.5,240.0
2024-04-08,Brew Haven,Los Angeles,Cold Brew,Beverage,78,4.0,312.0
2024-04-08,Brew Haven,Los Angeles,Latte,Beverage,14,4.5,63.0
2024-04-08,Brew Haven,Los Angeles,Croissant,Bakery,89,3.0,267.0
2024-04-08,Brew Haven,Los Angeles,Espresso,Beverage,82,3.0,246.0
2024-04-08,Brew Haven,Los Angeles,Espresso,Beverage,85,3.0,255.0
2024-04-08,Brew Haven,Los Angeles,Muffin,Bakery,92,2.5,230.0
2024-04-08,Brew Haven,Los Angeles,Bagel,Bakery,72,2.0,144.0
2024-04-08,Brew Haven,Los Angeles,Bagel,Bakery,45,2.0,90.0
2024-04-08,Daily Grind,Chicago,Latte,Beverage,20,4.5,90.0
2024-04-08,Daily Grind,Chicago,Espresso,Beverage,77,3.0,231.0
2024-04-08,Daily Grind,Chicago,Bagel,Bakery,88,2.0,176.0
2024-04-08,Daily Grind,Chicago,Latte,Beverage,71,4.5,319.5
2024-04-08,Daily Grind,Chicago,Croissant,Bakery,14,3.0,42.0
2024-04-08,Daily Grind,Chicago,Cold Brew,Beverage,51,4.0,204.0
2024-04-08,Daily Grind,Chicago,Cold Brew,Beverage,53,4.0,212.0
2024-04-08,Daily Grind,Chicago,Latte,Beverage,83,4.5,373.5
2024-04-08,Mocha Magic,San Francisco,Croissant,Bakery,77,3.0,231.0
2024-04-08,Mocha Magic,San Francisco,Bagel,Bakery,65,2.0,130.0
2024-04-08,Mocha Magic,San Francisco,Latte,Beverage,44,4.5,198.0
2024-04-08,Mocha Magic,San Francisco,Croissant,Bakery,55,3.0,165.0
2024-04-08,Mocha Magic,San Francisco,Espresso,Beverage,49,3.0,147.0
2024-04-08,Mocha Magic,San Francisco,Muffin,Bakery,56,2.5,140.0
2024-04-08,Mocha Magic,San Francisco,Muffin,Bakery,96,2.5,240.0
2024-04-09,Central Perk,New York,Espresso,Beverage,54,3.0,162.0
2024-04-09,Central Perk,New York,Muffin,Bakery,35,2.5,87.5
2024-04-09,Central Perk,New York,Muffin,Bakery,24,2.5,60.0
2024-04-09,Central Perk,New York,Bagel,Bakery,94,2.0,188.0
2024-04-09,Central Perk,New York,Bagel,Bakery,54,2.0,108.0
2024-04-09,Brew Haven,Los Angeles,Espresso,Beverage,26,3.0,78.0
2024-04-09,Brew Haven,Los Angeles,Muffin,Bakery,41,2.5,102.5
2024-04-09,Brew Haven,Los Angeles,Latte,Beverage,85,4.5,382.5
2024-04-09,Brew Haven,Los Angeles,Bagel,Bakery,40,2.0,80.0
2024-04-09,Brew Haven,Los Angeles,Bagel,Bakery,69,2.0,138.0
2024-04-09,Brew Haven,Los Angeles,Espresso,Beverage,71,3.0,213.0
2024-04-09,Brew Haven,Los Angeles,Bagel,Bakery,87,2.0,174.0
2024-04-09,Daily Grind,Chicago,Bagel,Bakery,82,2.0,164.0
2024-04-09,Daily Grind,Chicago,Croissant,Bakery,45,3.0,135.0
2024-04-09,Daily Grind,Chicago,Espresso,Beverage,91,3.0,273.0
2024-04-09,Daily Grind,Chicago,Cold Brew,Beverage,100,4.0,400.0
2024-04-09,Daily Grind,Chicago,Latte,Beverage,63,4.5,283.5
2024-04-09,Daily Grind,Chicago,Cold Brew,Beverage,44,4.0,176.0
2024-04-09,Daily Grind,Chicago,Bagel,Bakery,95,2.0,190.0
2024-04-09,Daily Grind,Chicago,Muffin,Bakery,96,2.5,240.0
2024-04-09,Daily Grind,Chicago,Espresso,Beverage,44,3.0,132.0
2024-04-09,Mocha Magic,San Francisco,Latte,Beverage,59,4.5,265.5
2024-04-09,Mocha Magic,San Francisco,Bagel,Bakery,81,2.0,162.0
2024-04-09,Mocha Magic,San Francisco,Latte,Beverage,18,4.5,81.0
2024-04-09,Mocha Magic,San Francisco,Cold Brew,Beverage,18,4.0,72.0
2024-04-09,Mocha Magic,San Francisco,Bagel,Bakery,59,2.0,118.0
2024-04-10,Central Perk,New York,Croissant,Bakery,13,3.0,39.0
2024-04-10,Central Perk,New York,Croissant,Bakery,23,3.0,69.0
2024-04-10,Central Perk,New York,Espresso,Beverage,89,3.0,267.0
2024-04-10,Central Perk,New York,Espresso,Beverage,95,3.0,285.0
2024-04-10,Central Perk,New York,Croissant,Bakery,93,3.0,279.0
2024-04-10,Central Perk,New York,Cold Brew,Beverage,88,4.0,352.0
2024-04-10,Central Perk,New York,Cold Brew,Beverage,53,4.0,212.0
2024-04-10,Central Perk,New York,Cold Brew,Beverage,92,4.0,368.0
2024-04-10,Central Perk,New York,Cold Brew,Beverage,18,4.0,72.0
2024-04-10,Brew Haven,Los Angeles,Muffin,Bakery,83,2.5,207.5
2024-04-10,Brew Haven,Los Angeles,Muffin,Bakery,52,2.5,130.0
2024-04-10,Brew Haven,Los Angeles,Croissant,Bakery,35,3.0,105.0
2024-04-10,Brew Haven,Los Angeles,Muffin,Bakery,75,2.5,187.5
2024-04-10,Brew Haven,Los Angeles,Espresso,Beverage,29,3.0,87.0
2024-04-10,Daily Grind,Chicago,Bagel,Bakery,60,2.0,120.0
2024-04-10,Daily Grind,Chicago,Croissant,Bakery,95,3.0,285.0
2024-04-10,Daily Grind,Chicago,Cold Brew,Beverage,17,4.0,68.0
2024-04-10,Daily Grind,Chicago,Bagel,Bakery,81,2.0,162.0
2024-04-10,Daily Grind,Chicago,Bagel,Bakery,53,2.0,106.0
2024-04-10,Daily Grind,Chicago,Bagel,Bakery,57,2.0,114.0
2024-04-10,Daily Grind,Chicago,Croissant,Bakery,34,3.0,102.0
2024-04-10,Mocha Magic,San Francisco,Muffin,Bakery,23,2.5,57.5
2024-04-10,Mocha Magic,San Francisco,Cold Brew,Beverage,31,4.0,124.0
2024-04-10,Mocha Magic,San Francisco,Bagel,Bakery,17,2.0,34.0
2024-04-10,Mocha Magic,San Francisco,Latte,Beverage,89,4.5,400.5
